head_pitch_deg_mean,head_pitch_deg_std,head_yaw_deg_mean,head_yaw_deg_std,left_arm_angle_mean,left_arm_angle_std,right_arm_angle_mean,right_arm_angle_std,torso_pitch_mean,torso_pitch_std,torso_yaw_mean,torso_yaw_std,L_WRIST_accum_dist_avg,R_WRIST_accum_dist_avg,L_SHOULDER_accum_dist_avg,R_SHOULDER_accum_dist_avg,pose_LEFT_SHOULDER_x_peaks_per_s,pose_LEFT_SHOULDER_y_peaks_per_s,pose_LEFT_SHOULDER_z_peaks_per_s,pose_RIGHT_SHOULDER_x_peaks_per_s,pose_RIGHT_SHOULDER_y_peaks_per_s,pose_RIGHT_SHOULDER_z_peaks_per_s,pose_LEFT_ELBOW_x_peaks_per_s,pose_LEFT_ELBOW_y_peaks_per_s,pose_LEFT_ELBOW_z_peaks_per_s,pose_RIGHT_ELBOW_x_peaks_per_s,pose_RIGHT_ELBOW_y_peaks_per_s,pose_RIGHT_ELBOW_z_peaks_per_s,pose_LEFT_WRIST_x_peaks_per_s,pose_LEFT_WRIST_y_peaks_per_s,pose_LEFT_WRIST_z_peaks_per_s,pose_RIGHT_WRIST_x_peaks_per_s,pose_RIGHT_WRIST_y_peaks_per_s,pose_RIGHT_WRIST_z_peaks_per_s,pose_LEFT_HIP_x_peaks_per_s,pose_LEFT_HIP_y_peaks_per_s,pose_LEFT_HIP_z_peaks_per_s,pose_RIGHT_HIP_x_peaks_per_s,pose_RIGHT_HIP_y_peaks_per_s,pose_RIGHT_HIP_z_peaks_per_s,left_hand_WRIST_x_peaks_per_s,left_hand_WRIST_y_peaks_per_s,left_hand_WRIST_z_peaks_per_s,right_hand_WRIST_x_peaks_per_s,right_hand_WRIST_y_peaks_per_s,right_hand_WRIST_z_peaks_per_s,head_pitch_deg_peaks_per_s,head_yaw_deg_peaks_per_s,left_arm_angle_peaks_per_s,right_arm_angle_peaks_per_s,torso_pitch_peaks_per_s,torso_yaw_peaks_per_s,dist_wrist_lr_peaks_per_s,dist_elbows_lr_peaks_per_s,dist_left_wrist_to_left_shoulder_peaks_per_s,dist_right_wrist_to_right_shoulder_peaks_per_s,dist_left_wrist_to_right_shoulder_peaks_per_s,dist_right_wrist_to_left_shoulder_peaks_per_s,label
0.862654,-0.06577466,0.6760993,-0.15763259,0.6021325,0.22065103,0.5205614,0.4597608,-0.8949434,0.8717882,-0.24296133,0.82038337,0.31900576,0.7049592,1.0742173,0.74898547,0.43380448,1.3610349,1.3315097,0.84635454,-1.6240046,0.8906852,0.8150462,1.5639105,-0.73237294,-0.2583152,0.22382866,0.5337841,0.9173689,-0.09298969,1.2771541,1.4013833,0.68480664,0.7325212,-0.2035062,-0.9769857,-0.5678916,0.25252354,-1.2132838,-0.7261728,1.0038053,0.4151202,1.5523777,0.2738823,0.8171053,-0.09176189,-0.19965506,0.37075216,1.1702774,0.74071145,0.30301672,0.08488528,0.3653902,1.6097125,0.5272956,0.4900025,-0.3825029,0.9939914,0
-0.116346374,-1.5123242,-0.11091944,-0.93455476,-0.034359083,-0.82426566,-0.586033,-0.5723889,-0.99507284,1.0886421,1.2468826,-0.98321044,-0.35612297,-0.88124,-0.47886983,-0.4650976,-0.9068003,0.74767715,1.9302391,0.2761992,-0.25741675,1.048247,-0.21142147,-0.06771209,2.5325272,-0.67149156,0.39374757,-0.71980417,0.08740445,-0.40888393,1.8472404,1.3030381,0.024523497,-0.6257711,0.13930392,-0.6348233,0.01617218,0.44445342,-0.1424537,-0.507339,2.908049,1.0916826,2.4095964,-0.91403264,1.1514868,0.14835325,1.018654,-0.23816437,1.7183046,1.3113375,2.3012688,1.0952562,1.8860947,1.2895343,2.1634223,-0.23829627,0.9666996,1.72135,1
0.86960787,-0.9526074,1.4522893,0.95254135,0.07505852,0.25067216,0.11954627,0.45676485,-0.64543825,0.58700347,-0.9676679,0.23786987,0.25497165,0.73799026,0.13673966,0.1341164,1.1731086,0.7584863,-1.0090075,-0.17174786,-0.037940484,0.5658479,1.7943132,1.2453785,-0.8587234,2.2854202,0.3353545,-0.022318194,0.25950786,-1.1876376,0.6900845,-0.542891,-0.06870304,0.43863174,-0.2711232,-0.55728537,-0.039722823,1.1809773,0.022509377,-0.2315961,2.0162807,1.2224911,2.468634,0.9785021,0.3366617,-0.6493055,1.455146,0.42107108,-1.1611259,-0.93805796,-0.88459605,-0.22450675,1.2894155,-0.06808106,0.613138,-0.31154975,1.5287539,0.9138944,0
0.4426264,0.6630736,0.12643915,-0.67596644,2.0433495,2.4676387,2.3604403,1.8749326,-3.1822476,1.8408504,0.5752339,0.5772927,0.109151095,-1.0016135,0.90895253,0.74846977,0.5782664,0.5068897,1.5989107,-0.032411393,0.54865915,-0.3132598,0.85850066,-0.31301075,0.90945864,-0.42131597,0.17695442,-0.034344595,1.2777237,1.8246157,1.0134468,1.1954894,0.87674975,0.033948287,2.227434,-0.9385117,2.2045646,0.19277525,-1.4615737,2.4242678,-0.36563325,0.57558924,0.08801397,-2.0385213,-1.0592023,-0.53398055,0.5556429,-0.758041,0.36200976,0.19300725,0.5458792,1.5520715,-0.015087236,-0.06363475,0.73669034,-0.30628726,0.7619034,0.84615463,0
-0.75568,-0.8921227,-0.3172704,-0.8153469,1.3688446,1.2765179,0.8513988,1.416015,-2.2383914,1.6939192,1.2940801,-0.7683535,-0.2337619,-0.49419472,0.9808524,0.96268326,1.322463,1.1326745,-0.9268443,1.8323897,-0.13999687,-0.7424518,-0.8998992,0.7392025,0.09209705,-0.18271427,0.77477765,-0.9205952,1.7124991,0.9340658,1.2587194,0.91711044,0.5001343,-1.4131957,1.0196195,-0.33458635,0.44307405,1.4591542,0.3854086,0.7092279,1.8847634,0.8869892,-0.565173,1.0224454,-0.6037842,-2.427595,-1.7205775,-1.2481352,-0.20279424,-0.15952745,-0.37076145,0.6608178,1.5762001,-0.80830294,1.1331524,-0.56525916,0.9715637,-0.35558143,0
2.7086732,1.4493582,2.386417,0.97239274,-0.016179377,0.8051593,-0.5786975,0.71258044,-1.615153,1.4839818,-1.6274747,-0.29745817,-0.43460813,-0.69145435,0.19137038,0.26202944,1.0373605,0.52247715,-0.52844155,-0.56170744,-0.38876793,-0.3171316,1.0975658,0.86263686,-0.7900155,0.15414968,1.0331029,-0.49518988,0.64398265,1.7000898,-0.49184644,-0.1925497,2.5017579,-1.2573676,0.8882761,0.4870375,-0.17160252,0.77210826,1.2932484,-0.4387218,1.0251516,2.0221913,1.4086449,-0.07637805,1.6852598,0.24931075,-0.59067374,1.07108,-0.014579953,0.4204007,-1.3862531,0.8122793,1.8902053,1.8715112,1.5196285,1.5199268,1.1312963,-0.35909304,1
-0.832696,0.62313014,1.6120819,1.4040594,0.43954244,0.44967642,0.29923218,0.5224961,-0.71183497,0.53170776,-0.6125021,0.56862724,0.3148452,0.4586568,2.0652075,2.1702578,0.70318884,1.3566763,0.09032008,-1.0812347,0.065406255,-0.27729735,0.68219614,0.9434714,-0.46090147,-0.8829171,-0.7354021,-0.45534763,-0.32213095,0.4166469,0.4150559,0.07667451,-0.39875546,-1.5451014,-0.076616526,-0.1057472,-0.85845715,-0.923692,-0.16365905,-0.680886,-1.2981508,-0.8750786,-0.34046012,-0.95175767,-1.2376432,-0.058486488,-0.28069502,-0.4225863,-1.590871,0.34320146,-0.28677723,-0.17747927,-1.1984507,-0.20976114,-0.75461984,0.4922999,0.20042256,0.8218976,1
-0.30387333,1.4984974,-2.2970378,0.44333833,0.40786645,0.28279594,-0.18711641,0.177739,-0.079983555,0.6626507,1.0419879,-1.6609436,0.44951406,-0.47387838,-0.41048834,0.11133586,-0.13363458,-1.3753487,-0.3565183,3.5118248,2.2183053,1.4820089,-0.8129105,-0.46442387,1.3454336,2.3183637,1.354009,1.304311,0.8444792,0.7931872,0.79680586,1.5157609,1.1428148,0.572387,0.27372578,0.792024,0.94324315,1.8849736,0.13709319,0.94713223,1.3316661,0.7828899,0.34712285,0.37129837,-1.8499714,0.4311504,0.69527084,-0.22693661,-0.19879371,0.8835418,0.16707456,-0.92397344,0.37735373,1.2143193,-0.48373562,0.4170546,0.207602,0.78310025,0
0.6567273,-1.1690139,0.10509774,-1.2613889,2.2039504,1.99559,1.9167053,2.0546675,-3.4923491,2.5284998,1.4125165,-0.7958901,-0.9731857,-0.8802238,1.0955737,1.1314,0.9871201,0.1913922,-0.22009905,0.60186267,0.5527922,-0.7916924,0.3676093,-0.37242797,0.037650313,-1.6688241,-0.43661013,-0.96984565,-0.8514926,-2.5360792,0.47370726,-1.3156853,-0.3292312,-1.4662564,1.1892257,-0.11035241,-0.89221674,1.0622913,-0.1682313,-0.86380297,-0.36967582,-0.635149,-0.42471477,0.22482012,-0.2066855,-0.7507412,-0.48332348,0.80698884,-0.24993664,-0.19997323,-1.5635844,0.790516,-1.0486243,-2.5836644,0.77806246,0.017988222,0.9394418,1.4653963,0
1.0481879,-0.68170696,-0.45788714,-0.7352507,1.1570857,0.59527457,0.8799025,-0.20723759,-1.5590894,0.4810772,1.148841,-0.38579077,-0.11951009,-0.51315033,2.3297946,2.0585082,0.8992921,0.13943225,1.5600892,-0.45952535,-0.3212005,1.2030984,0.5114358,-0.0115368245,1.6188922,-0.40385062,-0.7187659,1.0253447,-1.1412752,-0.7626128,1.3729976,0.04198973,-0.9644801,1.1239562,0.9239495,-0.09005162,-1.2007273,-0.7155733,-0.9914284,-1.3070248,-0.17960067,-0.7729559,0.32202768,-0.19469693,-0.09359252,-0.010354183,0.33584237,0.48473945,1.1281606,1.6624633,0.6353164,0.5844395,-1.106059,-1.2843915,1.1529773,1.7424548,0.6337774,1.6115003,0
0.7919497,-0.9779535,-0.04709476,-0.687683,1.2426723,0.5253751,1.309917,0.457213,-2.1742036,1.7449297,1.038547,-0.02846932,0.53122926,0.5424649,0.6653348,0.6855902,1.1483827,0.96435064,0.24222912,0.36385763,1.3801416,-0.27582318,1.8430315,1.6221294,-0.23190108,-0.35258615,0.8353092,0.65417236,1.079966,0.38188624,0.35115272,-0.7588624,0.6629805,-0.19410287,0.29393682,0.40805766,-1.4092102,1.023703,-0.79586846,-2.0508804,0.5250291,0.7359757,1.8395121,0.1589961,0.42924774,0.79799336,0.09163634,1.0314698,0.786037,-0.5042079,-0.68630433,0.8907185,0.18489718,-0.7825085,0.18472107,-0.24122742,-0.15906033,0.33391702,1
0.68537414,0.6781005,0.76885325,-0.33051187,2.6245906,1.5871453,1.8931953,1.5583634,-0.7038537,1.9757077,-1.2409278,0.5490342,0.19727361,0.29573393,2.233184,2.141255,0.76358163,0.3733137,-0.19954394,0.9664066,-0.63595784,0.30812547,1.8207127,1.415446,-0.45474553,-0.9917921,-0.7610064,0.51655495,-0.5543341,0.51187944,0.78005576,-0.85960096,0.40052995,0.343267,0.039101478,-1.4925709,-0.108241,0.528419,-0.943073,-0.28701773,-0.40248623,-0.30655897,-0.07630764,-1.0096966,-1.4521308,1.3162818,-0.303945,-0.26927832,-0.053060196,-0.4071105,0.50262135,0.64077663,-0.12765011,-0.4260443,1.2127391,0.06318033,0.29796067,0.27204674,1
0.92354614,-0.73509955,-1.6429678,0.5535682,-0.6464573,-1.0233243,-0.47586036,-0.5817134,-0.19880481,0.5189374,1.2967579,-2.1811137,-0.37744048,-0.49870756,-0.6220676,-0.4175712,-0.92673695,0.23375581,0.9870651,-0.685096,2.0735042,-1.0103354,-0.56742305,-0.35084903,1.8484029,0.28830168,1.5864571,-2.67994,-0.78757757,-0.8246377,0.42376775,1.1292074,1.0822707,-0.5541539,-0.9039896,-1.0887997,1.940691,0.4710932,0.6175404,1.9312526,0.5003072,0.29656443,-0.72751516,1.1544282,1.0140584,1.4260674,1.5706733,0.71449447,-0.1269181,0.32031247,-0.98413974,-0.56368804,1.0833931,0.25807473,-0.0017377633,2.187804,-0.31484795,-0.7719715,1
2.364807,2.2979093,2.5103323,1.7976555,-0.3705264,-0.5779313,-2.851275,0.2976539,-0.38365728,0.116384685,-1.2703811,-0.18432306,0.73408353,-0.11121281,-0.25144842,-0.07432682,1.5763652,3.2633817,-0.26969495,-1.7190821,-2.3055294,0.8635562,2.8250735,2.414206,-1.3507258,1.7311723,0.39374757,0.8865255,0.99080056,1.3030076,-0.2028378,-0.06740004,0.23112366,2.0480146,-1.4601415,-1.5855747,1.1683939,-0.14733058,-1.4258829,0.96480966,0.82570565,0.3852893,0.5404149,2.1732848,3.5713735,3.2321482,0.6408293,2.569734,-1.2207174,0.5000537,0.1342613,0.11089516,1.974286,1.4353732,1.711234,1.9657975,0.2419455,1.343425,1
1.1025307,2.744728,0.0067587905,3.4660275,-0.59150034,-0.25109968,-1.4548867,-0.16970468,-0.63553816,0.32541603,-0.27591845,0.2990446,-0.14760667,-0.59121084,-0.23048784,-0.029919807,-0.028370054,1.2281098,-1.4692218,0.11467695,1.2463208,-0.8246096,1.0176687,0.36470494,0.1874537,1.1192316,2.832475,-1.0027695,1.0893035,2.7098463,0.34502897,0.037707772,1.3569486,0.7847036,-0.2654884,0.07721585,0.4522928,0.53711736,-0.4682094,0.46274176,0.6766248,1.4654615,-0.39074478,1.7500815,1.7598846,0.5636807,0.19608559,0.2013053,0.78022116,-0.22701117,-0.51535654,-0.48893154,1.0667421,-0.28680763,0.720564,-0.37551445,0.45658982,-1.5287081,1
0.25659242,-1.1351775,-0.2961477,-1.4607582,1.3839635,1.1827159,0.3417095,0.7242842,-1.9939516,1.1690459,1.2351958,-0.3697461,-0.74934196,-1.2758068,0.7600553,0.2593956,-0.44024092,1.478894,1.5442845,0.1658224,0.6510891,0.50682616,0.76806784,0.081670724,1.3228693,-1.8402866,-0.6917766,0.090584,1.3597434,0.608919,1.4234513,0.3363201,-0.094011635,-0.32378578,-0.028480968,-1.5495751,-0.8950016,-0.11185174,-0.8599709,-0.8665506,3.6464744,2.846867,2.884156,0.21382263,-0.56393903,0.3401002,1.3360522,0.8903421,1.5847299,1.2580972,0.9322569,0.9229206,3.7693071,-0.3644102,2.341532,0.91385263,1.6976821,1.7119054,1
0.9303752,-0.069610626,1.8118032,0.6590984,-1.706779,-0.768038,-2.8837037,-1.6622857,-0.3862952,0.010144794,-1.5930728,-0.24217562,-1.3399013,-1.7601017,-1.0115212,-0.9102348,0.2534001,-0.9748318,-0.40804234,-1.8210381,0.17660157,2.3744726,1.1620184,0.06843482,0.63451135,-0.3764279,0.7246422,-0.022318194,1.4108604,0.3029803,0.30998945,-0.6891964,2.609746,-0.10385663,-1.0196581,1.4760545,1.9427954,1.5279756,1.0799648,1.2876498,1.8414104,0.7285574,0.11369676,-1.01676,1.3021683,-2.226324,0.79379463,0.3137969,1.6236237,-0.72364247,-0.11704119,-0.56927234,0.89123464,0.9999229,0.5415488,1.2145615,0.13954262,1.4219414,1
0.7252501,-1.3939145,0.7490488,-0.11503378,-0.27908528,-0.48025692,-0.87302047,0.19149199,-1.3378227,-0.9678223,-0.87809247,0.71332604,-1.2861552,-0.80291796,-0.38622043,-0.35508218,-0.88382626,1.3874581,2.057234,-0.97311693,-0.20209095,1.7021778,0.50369865,-0.60573334,1.0229502,-0.37267855,1.2049729,1.7917062,1.4865407,0.1232854,1.1958568,-0.7343263,0.3612901,1.7967981,-0.43649042,-0.56158,-0.16692956,-1.4995254,-0.6162272,-0.69234735,1.2204801,-0.19328411,1.7411078,0.16241029,0.9972887,-1.3790375,0.13690609,0.3301384,1.0957302,1.6290536,1.9396071,0.45570546,-0.3253261,0.8088627,0.7083976,0.06382454,-0.2591772,-0.16843697,1
0.616443,-0.20473863,-0.7120396,-0.8093871,0.29946247,0.22790346,-0.2842147,-0.6323266,-0.65889,0.5223402,0.9842187,-0.61327124,-0.08313512,-1.5110624,0.4420367,0.5129911,-1.0909559,1.1781076,-0.61336327,0.08118216,2.0850515,-0.44806457,-1.115491,-0.3557641,0.8058605,-0.0708673,1.6600324,1.2469573,0.25215116,1.3610219,0.47199208,-0.0047807964,0.04861466,-0.5914643,0.4226804,0.4942488,0.8513189,-0.5481265,0.19065598,0.85643625,0.5246617,1.5358305,0.9024336,1.3247278,1.0958457,1.1857541,0.63569427,1.3462744,1.979871,1.2359641,-2.1058137,2.006476,-0.13181399,2.4348202,-0.5407186,0.5219091,1.2508639,0.9234686,0
-0.6239056,-1.4223782,0.010966609,-0.64544475,1.4324473,2.4673543,1.6395723,2.4981492,-3.4542704,0.68462443,0.88309467,0.29127398,-0.4411101,-0.8111527,0.43086657,0.3754888,0.82105887,0.2652024,-1.2008336,0.52331,-0.4453144,-0.43035975,0.34139875,0.80958086,0.23932302,-0.16415702,-0.87421757,-0.051624317,1.065004,0.10472075,0.47676554,0.3048938,-0.25716487,0.72279245,-0.022297015,-1.3332742,-0.8412545,0.5157329,-0.8083479,-0.24651726,2.1468089,1.8229336,2.3180273,1.9863137,-0.048862863,1.2037425,-0.66580576,-1.489431,0.3920958,0.55409503,-3.0154748,0.14670931,1.6469655,-2.4934168,0.013153501,0.96020955,2.238688,-0.21106678,0
0.82991844,-0.14373025,0.0050512147,-0.7713797,1.2037966,0.036630627,0.82600075,-0.2890387,-2.1352031,0.4770644,0.4948494,0.51257074,0.4377622,0.41170323,1.7135339,1.5682983,1.3298012,0.7398285,0.06808395,-0.7756935,-1.0593399,-0.96293026,1.5242658,0.5224078,-0.57510436,-0.4677979,1.3749547,-0.3750933,0.05242103,-0.5960849,-1.0195082,-1.0917463,0.13782488,-0.00020197182,-0.30178526,-0.76845497,0.18852362,0.47980097,0.56040543,-0.18752326,1.3508133,-0.7312103,1.0857528,-0.044131648,-0.20729958,-0.84488285,-0.5225496,-1.6755986,-0.3391948,0.13118349,-0.66931635,0.93895745,0.7486984,0.03874942,-1.0741014,-0.343405,-0.34990326,0.18216959,0
-0.13314219,-0.34441528,1.8657602,2.1474411,0.22744168,-0.69680744,-0.4783114,-0.20293781,0.015370605,-0.48006356,-0.79969853,0.21117781,0.04512667,-0.13021909,-0.23909569,0.020175356,0.22378217,1.1898625,0.4436068,-1.1108425,-1.5868592,0.89162976,0.69806695,0.0022934605,1.4571488,0.81754076,-1.580269,-0.5100062,-0.5608001,-0.06129969,0.57871646,0.1975603,-0.6035907,-0.78248423,-0.86146575,-0.095281295,-1.7290559,-0.13431874,-0.15326811,-1.6894606,-1.1949188,-0.85241336,-0.437792,-2.0555675,-1.1692097,-0.6497179,1.8562801,0.07962417,0.51871294,-0.25307006,-0.5034064,-1.1202637,-0.65904295,0.02604527,-0.35060707,0.08888077,0.612209,1.1636724,1
0.8698639,-0.99797255,-0.13291456,-1.0016903,1.7009673,1.2824718,1.3506428,0.9429157,-2.6243212,1.6634076,-0.37513006,1.1567826,0.4940541,0.68099725,1.9258093,1.3578327,0.7734847,-0.76867956,1.737275,1.494258,-0.25054955,0.98020864,0.47136286,-0.0923943,0.3706337,-0.5209275,0.9035038,0.13084543,-0.18066835,-1.4092156,0.7122817,-1.14504,-0.22692221,-0.52158314,2.2500749,-0.18666494,0.31005302,2.251794,0.44834933,0.09445068,-0.25561503,-0.21132687,0.50057393,-0.78675574,-1.1967808,0.76092046,-0.29686016,-0.45906842,-0.10900454,-0.76674354,1.0810238,1.004519,-0.4266431,0.23394552,1.1288124,1.1561291,0.18689539,0.9939914,2
0.03442056,0.6373308,0.75199366,0.4364455,0.8068752,0.62803626,0.08495793,1.0144987,-0.5612436,0.5099021,-0.24929662,0.5839756,1.2028996,1.2181547,2.0104501,2.0000992,-0.11263754,0.47780898,1.2005206,0.0075228335,-0.45691893,0.44100326,1.200921,-0.16507186,1.3203665,-0.19965811,-0.58708787,-0.24530002,-0.276053,0.7052459,1.616321,0.67287105,-0.23121735,0.7749568,-0.20916256,0.31330457,0.07074215,0.3445616,-0.27173904,-0.43140978,-0.36727706,0.11711739,-0.17025287,-0.15978889,0.7832861,1.1852983,-0.70084727,0.50657976,0.89417756,-0.022466036,0.64903027,-0.35885978,0.90854675,0.9472586,1.2522515,-0.37052968,0.6698883,1.9373507,0
0.79754835,0.7656692,0.23395951,0.43283546,0.6688602,1.4661779,0.66016996,1.6342274,-1.3353238,1.9587928,0.07204565,0.6318694,1.4320343,2.0795403,2.6568582,2.4343452,0.3087482,0.54598916,-0.372304,-0.5167859,-0.32315114,1.040337,1.7936603,1.4837693,0.04595122,-1.7904382,-0.26310277,0.5328931,-0.55270857,0.080542624,0.8733337,-0.31720105,-0.39523017,0.3303238,-0.726854,-1.1592427,-0.07501075,0.31883422,-0.020104367,-0.057516154,0.34798768,0.8795009,0.9584484,-0.24290435,0.82693595,1.6933553,0.25042424,-0.54662067,-0.8450383,-0.31950033,-0.038419403,1.2866623,1.098589,-0.69318885,0.783236,0.31104308,1.3436323,-0.29682457,0
0.33666587,-0.24083401,-0.018378168,-0.3088256,0.5673046,0.64753234,0.40941307,0.17961411,-1.6891338,0.92328787,0.9075493,0.0046955375,0.53604347,0.09837121,0.9503034,0.7806168,-0.19519737,0.059723426,-0.2072586,-0.7011095,-0.27973074,-0.09129031,0.6920471,0.8124416,0.5008286,-0.19731161,-1.0844973,-0.45701167,-0.52980477,-1.7284845,0.18359876,-0.08413386,-0.3907262,-1.5204394,0.036144856,-1.335731,-0.8176484,-0.88775927,-1.1913167,-1.1725177,1.043051,1.2451433,1.5155051,0.23239861,0.75639516,0.7855587,0.6572956,-0.22520803,0.28087014,-0.24127442,-1.094544,-0.055795517,0.94164,-1.704105,-0.37437177,1.3207209,0.18958385,1.218051,0
0.083782695,-1.3035483,0.4607466,-0.44228908,0.49913195,0.24954772,-0.12504406,0.7371505,-1.7058908,1.2566843,0.14589104,0.73849475,-1.3142008,-1.4722931,0.058797147,-0.083612904,1.1731086,1.0801934,-1.2008336,0.07564535,0.35538656,-1.265417,1.2318946,2.627177,0.23932302,0.108018346,-0.61005807,-0.6084407,-0.3477126,-0.1510586,-1.4146618,-1.3331994,-1.4507593,-1.3768384,0.40749326,1.5576657,0.59545213,1.55177,2.34891,0.88749045,-0.5942827,-0.12484248,-1.3610728,-0.14128776,-0.5214409,-2.1897905,0.34164667,-0.24385835,0.13547736,-0.5890867,-1.2330418,0.5279582,-0.5609056,-1.3267995,0.3693943,0.96020955,0.5525952,1.3977487,0
0.018541714,0.6441673,0.08734418,-0.502691,1.7777684,1.0697294,2.040182,0.94163555,-1.3361342,1.3800106,1.4515903,-1.4793978,1.670666,1.7856044,4.801901,4.914329,0.9352373,0.23766896,0.22370395,0.6201022,1.711529,0.2768056,0.38953358,1.3226564,-0.6798485,0.5420274,0.05391024,0.098866306,0.008648659,-0.23401392,-0.43608576,-0.20424299,-0.46685064,-0.039235864,1.2380344,-0.55193925,0.2770467,1.6805739,-1.3979093,0.029322192,0.044246778,0.6196741,0.876218,-1.8376185,0.9473836,-0.3841101,-0.27371612,-0.47950724,0.51000226,0.15243605,0.23282053,0.6979747,-0.21205267,-0.8380818,1.1492721,1.3147306,0.9809539,-0.6955749,1
-0.6902591,-0.62995183,0.3661456,-0.34987265,0.6911155,0.027399462,0.52037305,-0.025060825,-0.67669594,1.3119239,-0.035199225,0.44851768,1.4347587,1.7095313,2.7994561,2.7658353,0.16380219,1.008183,-0.77708614,-0.19472152,-1.0429274,-0.43151698,-0.14550479,-0.0549212,0.22922312,-0.62193215,-0.27285686,0.35470036,-0.6321159,0.046226583,-0.20688961,-0.97617894,-1.6480377,-0.6328946,-0.6075628,-1.8495567,0.18564746,-0.56769013,0.80339944,0.059382237,-0.32020044,-0.4522678,0.14660206,-0.8525524,0.33774772,-0.40659884,-1.7549429,-0.84426385,0.3830269,0.5483909,0.025831593,-0.6225252,0.04605581,-0.054677416,0.19238502,0.5013893,0.2181811,1.050852,1
-0.09640892,-0.42944762,0.1568489,0.04317902,-0.65375566,-0.33281115,-0.26673853,-0.09447312,-0.8877686,1.3789759,-0.014560469,0.6165115,-0.7769624,-0.66895515,0.204066,0.16444306,1.3033006,0.55736905,-0.22009905,1.8080227,0.31308535,0.20827442,1.1673759,1.0786006,0.037650313,-0.69104755,-0.67385525,-1.7199723,0.20582384,0.9097014,0.47370726,-0.0896908,-0.3292312,-0.9274841,0.4172244,-1.4085479,-0.118021704,0.8761956,-0.4260104,-0.099952415,1.5059893,2.1137872,1.2274102,0.41590327,0.005528525,0.20168953,-0.30236262,0.16775127,0.4414836,-0.40531495,0.9519998,0.6193141,0.47669768,-0.13890418,1.5779234,0.017988222,1.5451628,1.0525682,1
-0.91462016,0.07055469,0.90907323,1.1645706,1.2834284,0.2287581,0.37891468,-0.12945545,-0.10428493,0.7697007,-0.9985427,0.31058934,1.5234,0.8651012,1.4853973,1.4151539,0.54122484,0.9913804,1.9233952,-1.3465501,0.5374262,0.8172293,0.77979684,0.3414594,1.5349188,-1.3491663,-0.08986722,-0.71980417,0.1678686,1.1894871,-0.15786698,-0.64295983,-0.033748735,-0.2816463,-0.06527617,-0.3666632,0.9771006,0.48491752,0.6282419,0.6345202,0.9994995,0.9796108,-0.38941252,-0.39987305,0.22862618,0.055161595,0.7973245,-0.3424095,-0.6370126,-0.9713198,0.5298044,0.24837564,1.2393583,1.3275042,1.4938357,-0.4854652,0.6909413,1.4071777,1
1.5187801,0.10497601,1.055753,1.1183863,0.067266256,0.4260007,0.057677083,-0.64160323,-1.1390774,-0.3114064,-1.2589421,0.48854965,-0.53264964,-0.48229018,0.6867711,0.44347185,0.20106049,0.7530655,0.8255546,-1.221338,-0.05979204,1.8505828,1.5406002,2.025799,0.023391306,-0.47715864,0.56838614,0.38454783,2.1794803,1.5797145,0.08947346,-0.3791619,0.08765133,0.78611517,0.5030022,0.030285507,0.3049181,-0.14733058,-0.4081091,1.0670421,1.2650187,1.4890289,0.7123959,-1.4710386,0.5891182,0.66996735,1.5248425,-0.3605072,1.2161297,1.5169076,0.85353684,1.5086149,-0.55713165,0.34859252,1.1224475,0.63803035,1.0424985,-0.21745099,2
-0.02218826,-1.1094813,0.75590116,0.19641863,-0.26270583,0.36149815,0.32546926,-0.032381866,0.22032921,-0.14458974,-0.9721726,0.39412385,0.24207872,1.1868006,1.3849846,1.445617,0.5897925,0.4722017,0.557389,-0.6577621,-0.19119117,1.3611625,0.51097196,1.9633034,-0.22585,-0.6838958,-0.3754061,0.1260829,-0.07593986,0.306079,-0.16137503,0.76524454,0.19678174,-1.2348421,1.0773264,-1.4824347,-0.3781462,1.2167109,1.5580689,-0.1771504,-0.91435426,-0.7301921,-0.08686885,-1.7403839,-1.1159344,0.51781505,0.5442088,-0.53821534,0.13684227,0.4105892,1.050531,0.28055176,-1.3622072,1.4480537,0.16285045,-0.11943281,-0.7101809,0.8170592,2
-0.002279211,-0.25539368,-1.5345442,0.2580898,0.113131374,-0.25614727,0.630269,0.16948824,-0.14940354,0.4140322,1.0830954,-1.1817973,0.048155803,-0.22326042,0.07288148,0.21610352,-1.1527101,-0.96934015,1.3837974,0.10345896,0.2116711,-0.26730138,-0.47427472,-0.61605465,1.5617502,0.98896426,0.43094867,0.3388056,0.34471366,-0.83969486,0.42560253,1.522963,0.28842795,0.3660501,-0.3376464,-0.96378136,-1.1541,0.46546364,0.39918938,-1.3218119,1.7838016,0.64652926,2.54661,1.6375881,1.4709381,0.47332937,0.68382233,0.20888537,-0.22743426,0.3917497,-0.18738766,-0.5390872,0.9284275,0.37825662,-0.27879545,0.86489016,-0.060983248,0.10172051,1
